city_a,city_b,distance_km,V_air,V_rail,V_total,weight,air_share,rail_share,has_air,has_rail
Rotterdam,Vienna,942.4973355558939,27744.19772496429,0.0,27744.19772496429,0.00010364524336153615,1.0,0.0,True,False
Rotterdam,Zurich,585.051908952691,24618.28804533692,0.0,24618.28804533692,9.19676424201459e-05,1.0,0.0,True,False
Seville,Strasbourg,1667.1863189319715,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Seville,Stuttgart,1760.2102317614597,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Seville,The Hague,1820.1178082805052,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Seville,Toulouse,932.9864584856906,54211.31965210853,0.0,54211.31965210853,0.00020251965740703527,1.0,0.0,True,False
Seville,Turin,1423.5972116400408,25295.556044132885,0.0,25295.556044132885,9.449774284878529e-05,1.0,0.0,True,False
Seville,Utrecht,1850.6420742641017,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Seville,Valencia,539.7411929638796,0.0,566984.9370559133,566984.9370559133,0.0021181110503191176,0.0,1.0,False,True
Seville,Venice,1763.8500974697097,59949.77389470819,0.0,59949.77389470819,0.00022395705820663062,1.0,0.0,True,False
Seville,Vienna,2172.139747609716,145015.66529299304,0.0,145015.66529299304,0.0005417415226609037,1.0,0.0,True,False
Seville,Zurich,1624.694768292734,124218.07083783777,0.0,124218.07083783777,0.00046404701658767474,1.0,0.0,True,False
Strasbourg,Stuttgart,107.37946614286325,41686.669038152875,414339.35267106054,456026.0217092134,0.001703596855378359,0.09141291736359407,0.908587082636406,True,True
Strasbourg,The Hague,458.9005883255401,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Strasbourg,Toulouse,736.196093182487,41526.038765979596,0.0,41526.038765979596,0.00015513068485191093,1.0,0.0,True,False
Strasbourg,Turin,390.7010887861226,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Strasbourg,Utrecht,432.04549812993093,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Strasbourg,Valencia,1201.8254462329176,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Strasbourg,Venice,493.17956002529866,55878.72111236048,0.0,55878.72111236048,0.00020874864380060078,1.0,0.0,True,False
Strasbourg,Vienna,637.9297795910749,133917.37854125098,0.0,133917.37854125098,0.0005002811552470213,1.0,0.0,True,False
Strasbourg,Zurich,148.00555599456848,143142.6677351625,339039.8376374005,482182.505372563,0.00180131080413423,0.2968640839106386,0.7031359160893613,True,True
Stuttgart,The Hague,503.36558065457984,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Stuttgart,Toulouse,827.3654966588156,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Stuttgart,Turin,427.9456996129133,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Stuttgart,Utrecht,466.5494649011779,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Stuttgart,Valencia,1283.5764615231872,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Stuttgart,Venice,441.94164759958943,52433.541515506266,0.0,52433.541515506266,0.00019587833191485267,1.0,0.0,True,False
Stuttgart,Vienna,533.801030937972,127299.78168691744,0.0,127299.78168691744,0.00047555950197611857,1.0,0.0,True,False
Stuttgart,Zurich,164.16011910794188,129006.16755239209,0.0,129006.16755239209,0.00048193412416015335,1.0,0.0,True,False
The Hague,Toulouse,965.6818319266,0.0,0.0,0.0,0.0,0.5,0.5,False,False
The Hague,Turin,817.7261655599965,0.0,0.0,0.0,0.0,0.5,0.5,False,False
The Hague,Utrecht,56.2992211800938,0.0,0.0,0.0,0.0,0.5,0.5,False,False
The Hague,Valencia,1446.7911470952356,0.0,0.0,0.0,0.0,0.5,0.5,False,False
The Hague,Venice,943.233392139897,0.0,0.0,0.0,0.0,0.5,0.5,False,False
The Hague,Vienna,960.2930942029536,0.0,0.0,0.0,0.0,0.5,0.5,False,False
The Hague,Zurich,606.1343429675162,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Toulouse,Turin,522.4407456398819,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Toulouse,Utrecht,982.4445743760351,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Toulouse,Valencia,483.66098532461785,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Toulouse,Venice,886.265026746697,65904.83188088068,0.0,65904.83188088068,0.00024620363532259235,1.0,0.0,True,False
Toulouse,Vienna,1260.6959201966,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Toulouse,Zurich,693.7443789393141,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Turin,Utrecht,802.9630619404845,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Turin,Valencia,908.9711394351732,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Turin,Venice,365.8900697628706,39378.51881245149,0.0,39378.51881245149,0.00014710809827674039,1.0,0.0,True,False
Turin,Vienna,748.6630548439589,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Turin,Zurich,263.8141165729311,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Utrecht,Valencia,1465.3033298806647,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Utrecht,Venice,908.2644263860825,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Utrecht,Vienna,909.0448429968864,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Utrecht,Zurich,580.0489565844451,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Valencia,Venice,1233.637283392137,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Valencia,Vienna,1651.9493454530586,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Valencia,Zurich,1134.3881157577398,0.0,0.0,0.0,0.0,0.5,0.5,False,False
Venice,Vienna,435.1108182416262,236649.90427228386,0.0,236649.90427228386,0.000884063657667602,1.0,0.0,True,False
Venice,Zurich,360.7126748087731,198804.05102381198,0.0,198804.05102381198,0.0007426812068557935,1.0,0.0,True,False
Vienna,Zurich,591.5651003828544,455532.0045243923,241955.2727359892,697487.2772603815,0.002605634493737033,0.6531043925469855,0.3468956074530145,True,True
